ID,Mcore,err_Mcore,Tcore,Size
I17271-3439_33,1.89,0.95,30.0,827
I17271-3439_34,2.10,1.05,20.0,587
I17271-3439_35,2.09,1.04,30.0,1212
I17271-3439_36,0.73,0.36,30.0,587
I17271-3439_37,1.86,0.93,30.0,587
I17271-3439_38,2.22,1.11,30.0,1723
I17271-3439_39,0.66,0.33,30.0,587
I17271-3439_40,1.13,0.57,30.0,1155
I17271-3439_41,1.73,0.87,30.0,942
I17271-3439_42,0.77,0.38,30.0,587
I17271-3439_43,0.86,0.43,30.0,587
I17271-3439_44,1.40,0.70,30.0,2020
I17271-3439_45,0.59,0.29,20.0,587
I17271-3439_46,0.69,0.35,100.0,1313
I17271-3439_47,1.65,0.82,30.0,6431
I17271-3439_48,0.95,0.47,30.0,587
I17271-3439_49,0.41,0.21,30.0,587
I17271-3439_50,1.64,0.82,30.0,1476
I17271-3439_51,0.85,0.42,30.0,1030
I17271-3439_52,0.54,0.27,20.0,587
I17271-3439_53,2.64,1.32,30.0,2150
I17271-3439_54,1.28,0.64,30.0,1441
I17271-3439_55,1.56,0.78,30.0,1765
I17271-3439_56,0.96,0.48,30.0,746
I17271-3439_57,1.20,0.60,30.0,3047
I17271-3439_58,0.32,0.16,100.0,1133
I17271-3439_59,1.72,0.86,30.0,2947
I17271-3439_60,0.82,0.41,30.0,1036
I17271-3439_61,2.49,1.24,30.0,2461
I17271-3439_62,0.55,0.27,30.0,587
I17271-3439_63,1.13,0.57,30.0,1168
I17271-3439_64,0.77,0.38,30.0,1276
I17271-3439_65,0.68,0.34,30.0,1080
I17271-3439_66,0.16,0.08,100.0,587
I17271-3439_67,1.16,0.58,30.0,1164
I17271-3439_68,0.97,0.49,30.0,1049
I17271-3439_69,0.28,0.14,30.0,587
I17271-3439_70,0.19,0.10,30.0,587
I17271-3439_71,0.43,0.21,20.0,587
I17271-3439_72,0.60,0.30,30.0,2014
I17271-3439_73,7.53,3.77,20.0,5923
I17271-3439_74,0.26,0.13,100.0,1101
I17271-3439_75,4.83,2.42,30.0,7181
I17271-3439_76,0.26,0.13,30.0,587
I17271-3439_77,3.80,1.90,30.0,4519
I17271-3439_78,0.64,0.32,30.0,587
I17271-3439_79,0.22,0.11,20.0,587
I17271-3439_80,0.73,0.37,30.0,1660
I17271-3439_81,1.18,0.59,30.0,2213
I17271-3439_82,0.14,0.07,30.0,587
I17271-3439_83,0.17,0.09,30.0,587
I17271-3439_84,0.44,0.22,20.0,1120
I17271-3439_85,0.16,0.08,30.0,587
I17271-3439_86,0.56,0.28,30.0,1076
I17271-3439_87,0.30,0.15,100.0,981
I17271-3439_88,1.97,0.98,30.0,4209
I17271-3439_89,0.27,0.14,20.0,587
I17271-3439_90,0.50,0.25,30.0,1511
I17271-3439_91,0.83,0.42,30.0,3386
I17271-3439_92,0.84,0.42,30.0,3957
I17271-3439_93,0.71,0.36,30.0,1807
I17271-3439_94,0.91,0.45,30.0,2529
I17271-3439_95,0.65,0.32,30.0,1541
I17271-3439_96,0.40,0.20,20.0,864
I17271-3439_97,0.68,0.34,30.0,932
I17271-3439_98,0.09,0.04,100.0,587
I17271-3439_99,0.15,0.07,20.0,587
I17271-3439_100,0.09,0.04,30.0,587
I17271-3439_101,0.23,0.12,30.0,587
I17271-3439_102,0.81,0.40,30.0,3370
I17271-3439_103,0.57,0.29,30.0,1676
I17271-3439_104,0.17,0.08,30.0,587
I17271-3439_105,0.40,0.20,30.0,972
I17271-3439_106,0.27,0.14,30.0,1118
I17271-3439_107,0.54,0.27,30.0,1965
I17271-3439_108,0.52,0.26,30.0,892
I17271-3439_109,0.22,0.11,30.0,587
I17271-3439_110,0.90,0.45,30.0,3697
I17271-3439_111,0.21,0.10,30.0,587
I17271-3439_112,0.18,0.09,30.0,587
I17271-3439_113,0.10,0.05,100.0,1049
I17278-3541_1,0.31,0.15,100.0,236
I17278-3541_2,0.48,0.24,30.0,224
I17278-3541_3,0.19,0.10,20.0,215
I17278-3541_4,0.20,0.10,30.0,276
I17278-3541_5,0.07,0.04,20.0,215
I17278-3541_6,0.06,0.03,30.0,217
I17278-3541_7,0.02,0.01,20.0,215
I17278-3541_8,0.03,0.02,30.0,899
I17278-3541_9,0.14,0.07,30.0,945
I17278-3541_10,0.02,0.01,30.0,215
I17278-3541_11,0.01,0.01,100.0,591
I17278-3541_12,0.05,0.03,30.0,738
I17278-3541_13,0.02,0.01,30.0,215
I17278-3541_14,0.10,0.05,20.0,925
I17439-2845_1,7.53,3.77,100.0,1131
I17439-2845_2,3.11,1.56,100.0,1474
I17439-2845_3,34.51,17.26,30.0,2893
I17439-2845_4,10.38,5.19,30.0,2659
I17439-2845_5,8.32,4.16,30.0,4292
I17439-2845_6,8.37,4.19,30.0,2364
I17439-2845_7,19.13,9.56,30.0,2663
I17439-2845_8,12.28,6.14,30.0,4802
I17439-2845_9,5.00,2.50,30.0,3908
I17439-2845_10,12.07,6.04,30.0,5616
I17439-2845_11,2.86,1.43,30.0,3533
I17439-2845_12,0.77,0.38,30.0,1131
I17439-2845_13,0.82,0.41,30.0,1131
I17439-2845_14,4.30,2.15,30.0,4772
I17439-2845_15,3.23,1.62,20.0,4416
I17439-2845_16,3.96,1.98,20.0,5882
I17439-2845_17,17.04,8.52,20.0,17602
I17439-2845_18,3.49,1.75,30.0,4816
I17439-2845_19,1.00,0.50,30.0,4706
I17439-2845_20,3.24,1.62,30.0,5230
I17439-2845_21,2.81,1.40,30.0,10049
I17439-2845_22,1.93,0.97,30.0,5573
I17439-2845_23,2.80,1.40,20.0,9536
I17439-2845_24,1.04,0.52,30.0,1694
I17439-2845_25,1.98,0.99,30.0,5657
I17439-2845_26,0.58,0.29,30.0,1878
I17441-2822_1,811.81,405.91,100.0,3677
I17441-2822_2,514.40,257.20,100.0,2905
I17441-2822_3,73.68,36.84,100.0,1753
I17441-2822_4,109.50,54.75,100.0,1828
I17441-2822_5,86.02,43.01,100.0,1606
I17441-2822_6,39.65,19.82,100.0,2379
I17441-2822_7,74.33,37.16,100.0,3056
I17441-2822_8,70.85,35.42,100.0,2130
I17441-2822_9,60.38,30.19,100.0,2143
I17441-2822_10,37.99,18.99,100.0,3633
I17441-2822_11,44.53,22.26,100.0,1423
I17441-2822_12,113.23,56.62,100.0,4037
I17441-2822_13,78.91,39.45,30.0,2737
I17441-2822_14,58.61,29.30,30.0,4174
I17441-2822_15,12.28,6.14,100.0,1511
I17441-2822_16,26.61,13.30,100.0,3621
I17441-2822_17,35.42,17.71,100.0,3083
I17441-2822_18,53.93,26.96,30.0,2924
I17441-2822_19,13.66,6.83,100.0,2353
I17441-2822_20,159.47,79.73,30.0,7214
I17441-2822_21,56.59,28.29,30.0,3603
I17441-2822_22,36.27,18.13,100.0,2842
I17441-2822_23,95.22,47.61,20.0,2395
I17441-2822_24,99.76,49.88,30.0,8212
I17441-2822_25,44.68,22.34,30.0,3188
I17441-2822_26,184.06,92.03,30.0,12401
I17441-2822_27,24.88,12.44,30.0,1329
I17441-2822_28,22.75,11.37,30.0,1530
I17441-2822_29,15.01,7.50,30.0,1329
I17441-2822_30,13.40,6.70,30.0,1329
I17441-2822_31,14.20,7.10,100.0,5057
I17441-2822_32,32.44,16.22,30.0,2172
I17441-2822_33,19.75,9.87,100.0,2893
I17441-2822_34,9.51,4.76,100.0,2841
I17441-2822_35,4.97,2.48,100.0,1329
I17455-2800_1,91.92,45.96,30.0,1988
I17455-2800_2,64.94,32.47,30.0,2754
I17455-2800_3,34.81,17.41,30.0,2285
I17455-2800_4,37.83,18.91,30.0,3988
I17455-2800_5,16.13,8.06,30.0,1803
I17455-2800_6,33.42,16.71,30.0,1803
I17455-2800_7,33.71,16.85,30.0,2328
I17455-2800_8,11.62,5.81,30.0,3770
I17455-2800_9,6.30,3.15,30.0,1818
I17455-2800_10,6.06,3.03,30.0,3343
I17455-2800_11,8.24,4.12,30.0,3388
I17455-2800_12,3.77,1.89,20.0,1803
I17455-2800_13,18.49,9.24,20.0,4408
I17455-2800_14,5.89,2.95,30.0,3603
I17455-2800_15,1.33,0.66,30.0,1803
I17455-2800_16,7.73,3.87,30.0,7014
I17455-2800_17,2.56,1.28,30.0,2255
I17455-2800_18,4.96,2.48,30.0,6840
I17455-2800_19,2.93,1.47,30.0,5310
I17455-2800_20,6.01,3.01,30.0,6127
I17455-2800_21,4.34,2.17,30.0,4506
I17455-2800_22,19.71,9.85,30.0,28649
I17455-2800_23,2.04,1.02,30.0,2755
I17455-2800_24,5.25,2.62,30.0,4517
I17455-2800_25,2.20,1.10,30.0,2799
I17455-2800_26,1.26,0.63,30.0,1803
I17455-2800_27,1.55,0.78,30.0,2345
I17455-2800_28,3.95,1.98,30.0,7671
I17455-2800_29,2.38,1.19,30.0,5827
I17545-2357_1,1.53,0.76,100.0,1588
I17545-2357_2,1.38,0.69,20.0,1855
I17545-2357_3,1.51,0.76,30.0,1948
I17545-2357_4,0.66,0.33,20.0,555
I17545-2357_5,0.43,0.21,20.0,452
I17545-2357_6,0.10,0.05,30.0,452
I17545-2357_7,0.27,0.14,30.0,464
I17545-2357_8,0.48,0.24,20.0,1718
I17545-2357_9,0.82,0.41,30.0,2606
I17545-2357_10,0.22,0.11,100.0,1594
I17545-2357_11,0.65,0.32,20.0,1013
I17545-2357_12,0.94,0.47,30.0,2609
I17545-2357_13,0.29,0.15,30.0,1265
I17545-2357_14,0.16,0.08,30.0,536
I17545-2357_15,0.33,0.17,30.0,2334
I17545-2357_16,0.09,0.04,30.0,535
I17545-2357_17,0.25,0.12,30.0,1652
I17545-2357_18,0.38,0.19,20.0,2728
I17545-2357_19,0.28,0.14,30.0,2267
I17589-2312_1,1.45,0.73,100.0,549
I17589-2312_2,3.33,1.67,30.0,615
I17589-2312_3,6.79,3.40,30.0,913
I17589-2312_4,0.70,0.35,30.0,520
I17589-2312_5,1.32,0.66,30.0,1968
I17589-2312_6,0.81,0.40,30.0,1253
I17589-2312_7,0.86,0.43,30.0,1604
I17589-2312_8,0.24,0.12,20.0,520
I17589-2312_9,0.14,0.07,30.0,520
I17589-2312_10,0.10,0.05,30.0,520
I17589-2312_11,0.95,0.47,30.0,5146
I17589-2312_12,0.46,0.23,30.0,2882
I17589-2312_13,0.79,0.40,30.0,4288
I17589-2312_14,0.40,0.20,30.0,964
I17589-2312_15,0.46,0.23,30.0,2176
I17589-2312_16,0.50,0.25,30.0,3180
I17589-2312_17,0.24,0.12,30.0,1292
I17589-2312_18,0.07,0.04,30.0,553
I17599-2148_1,8.66,4.33,30.0,784
I17599-2148_2,2.73,1.37,100.0,521
I17599-2148_3,2.80,1.40,30.0,1303
I17599-2148_4,1.97,0.99,30.0,1812
I17599-2148_5,0.98,0.49,30.0,2436
I17599-2148_6,0.55,0.28,100.0,1786
I17599-2148_7,1.14,0.57,30.0,1632
I17599-2148_8,0.59,0.29,20.0,521
I17599-2148_9,0.76,0.38,30.0,3040
I17599-2148_10,1.40,0.70,20.0,5651
I17599-2148_11,0.71,0.35,30.0,1914
I17599-2148_12,0.18,0.09,100.0,705
I17599-2148_13,1.13,0.57,30.0,4079
I17599-2148_14,0.66,0.33,30.0,3730
I17599-2148_15,0.65,0.33,30.0,1425
I17599-2148_16,1.39,0.69,30.0,4695
I17599-2148_17,0.60,0.30,30.0,2695
I17599-2148_18,0.13,0.07,20.0,521
I17599-2148_19,0.86,0.43,20.0,1974
I17599-2148_20,0.81,0.41,30.0,2984
I17599-2148_21,0.58,0.29,30.0,1834
I17599-2148_22,0.38,0.19,30.0,1104
I17599-2148_23,0.62,0.31,30.0,1700
I17599-2148_24,0.26,0.13,30.0,2151
I18032-2032_1,10.85,5.43,100.0,1372
I18032-2032_2,7.41,3.70,100.0,849
I18032-2032_3,2.69,1.34,100.0,873
I18032-2032_4,2.77,1.39,100.0,731
I18032-2032_5,4.52,2.26,100.0,2107
I18032-2032_6,9.10,4.55,30.0,1330
I18032-2032_7,1.46,0.73,100.0,731
I18032-2032_8,1.14,0.57,100.0,1961
I18032-2032_9,4.16,2.08,30.0,1863
I18032-2032_10,7.89,3.94,30.0,5553
I18032-2032_11,0.68,0.34,100.0,1594
I18032-2032_12,1.49,0.74,100.0,2247
I18032-2032_13,3.75,1.88,30.0,2364
I18032-2032_14,1.94,0.97,30.0,2510
I18032-2032_15,1.48,0.74,100.0,6890
I18032-2032_16,2.71,1.35,30.0,3200
I18032-2032_17,0.79,0.40,100.0,1250
I18032-2032_18,0.79,0.40,30.0,3519
I18056-1952_1,790.08,395.04,100.0,4637
I18056-1952_2,223.72,111.86,100.0,5158
I18056-1952_3,116.53,58.27,100.0,4480
I18056-1952_4,155.11,77.56,30.0,15551
I18056-1952_5,7.78,3.89,100.0,4500
I18056-1952_6,15.74,7.87,100.0,14540
I18056-1952_7,38.54,19.27,30.0,7880
I18056-1952_8,29.55,14.78,30.0,5986
I18056-1952_9,5.24,2.62,30.0,1282
I18056-1952_10,24.80,12.40,30.0,10835
I18056-1952_11,11.45,5.72,30.0,7341
I18056-1952_12,12.47,6.24,30.0,7939
I18056-1952_13,13.55,6.78,30.0,8372
I18056-1952_14,0.75,0.37,100.0,1325
I18075-2040_1,0.26,0.13,20.0,701
I18075-2040_2,0.08,0.04,20.0,426
I18075-2040_3,0.09,0.04,30.0,1876
I18079-1756_1,0.47,0.23,100.0,342
I18079-1756_2,0.73,0.36,100.0,467
I18079-1756_3,2.10,1.05,30.0,431
I18079-1756_4,0.37,0.18,30.0,342
I18079-1756_5,0.28,0.14,30.0,342
I18079-1756_6,0.31,0.15,20.0,342
I18079-1756_7,0.14,0.07,30.0,342
I18079-1756_8,0.39,0.19,30.0,1686
I18079-1756_9,0.49,0.25,30.0,2185
I18079-1756_10,0.84,0.42,30.0,1803
I18079-1756_11,0.10,0.05,30.0,342
I18079-1756_12,0.41,0.21,30.0,2705
I18079-1756_13,0.11,0.06,30.0,342
I18079-1756_14,0.07,0.03,30.0,342
I18079-1756_15,0.07,0.03,30.0,342
I18079-1756_16,0.43,0.22,30.0,2660
I18079-1756_17,0.11,0.06,30.0,766
I18079-1756_18,0.33,0.17,30.0,1716
I18079-1756_19,0.20,0.10,30.0,1513
I18079-1756_20,0.06,0.03,30.0,813
I18079-1756_21,0.31,0.16,30.0,1087
I18079-1756_22,0.25,0.12,20.0,1672
I18089-1732_1,11.10,5.55,100.0,902
I18089-1732_2,3.05,1.52,30.0,600
I18089-1732_3,1.72,0.86,20.0,679
I18089-1732_4,1.09,0.55,30.0,1317
I18089-1732_5,0.91,0.45,100.0,1401
I18089-1732_6,0.68,0.34,100.0,535
I18089-1732_7,0.11,0.06,100.0,535
I18089-1732_8,0.96,0.48,100.0,1526
I18089-1732_9,0.83,0.42,30.0,535
I18089-1732_10,1.93,0.97,30.0,1953
I18089-1732_11,0.27,0.13,100.0,1147
I18089-1732_12,1.05,0.52,30.0,2907
I18089-1732_13,2.00,1.00,30.0,5323
I18089-1732_14,0.64,0.32,30.0,2080
I18089-1732_15,4.05,2.02,20.0,3429
I18089-1732_16,0.75,0.37,30.0,3538
I18089-1732_17,0.61,0.31,20.0,1203
I18089-1732_18,0.15,0.08,100.0,1053
I18089-1732_19,2.00,1.00,30.0,4980
I18089-1732_20,0.10,0.05,100.0,2542
I18089-1732_21,0.83,0.41,30.0,5054
I18089-1732_22,0.14,0.07,30.0,535
I18110-1854_1,0.58,0.29,100.0,633
I18110-1854_2,1.72,0.86,30.0,568
I18110-1854_3,1.81,0.90,100.0,1976
I18110-1854_4,0.82,0.41,100.0,1353
I18110-1854_5,2.05,1.03,30.0,890
I18110-1854_6,1.70,0.85,30.0,2699
I18110-1854_7,0.56,0.28,100.0,1904
I18110-1854_8,0.65,0.33,30.0,2025
I18110-1854_9,1.41,0.71,30.0,4000
I18110-1854_10,0.55,0.28,30.0,1297
I18110-1854_11,0.19,0.10,100.0,1489
I18110-1854_12,0.27,0.14,30.0,2952
I18110-1854_13,0.07,0.04,100.0,461
I18110-1854_14,0.11,0.06,100.0,1114
I18110-1854_15,0.34,0.17,30.0,3070
I18116-1646_1,6.10,3.05,30.0,1424
I18116-1646_2,0.77,0.39,100.0,874
I18116-1646_3,2.84,1.42,30.0,1266
I18116-1646_4,3.41,1.70,30.0,1159
I18116-1646_5,2.06,1.03,30.0,1449
I18116-1646_6,2.18,1.09,30.0,2303
I18116-1646_7,0.85,0.43,20.0,1276
I18116-1646_8,0.29,0.15,100.0,1060
I18116-1646_9,3.08,1.54,30.0,7510
I18116-1646_10,0.50,0.25,30.0,1125
I18116-1646_11,0.73,0.36,30.0,853
I18116-1646_12,5.10,2.55,20.0,9738
I18116-1646_13,1.42,0.71,30.0,4444
I18116-1646_14,0.57,0.28,30.0,1807
I18116-1646_15,0.14,0.07,100.0,2521
I18116-1646_16,0.91,0.45,30.0,3270
I18116-1646_17,0.39,0.20,30.0,1813
I18116-1646_18,0.51,0.25,30.0,2401
I18116-1646_19,0.35,0.18,20.0,670
I18116-1646_20,1.55,0.77,20.0,5333
I18116-1646_21,0.23,0.11,30.0,3718
I18117-1753_1,10.68,5.34,30.0,671
I18117-1753_2,3.08,1.54,100.0,662
I18117-1753_3,1.05,0.53,100.0,903
I18117-1753_4,1.88,0.94,30.0,2018
I18117-1753_5,0.55,0.28,30.0,538
I18117-1753_6,2.65,1.33,30.0,1146
I18117-1753_7,0.23,0.12,30.0,538
I18117-1753_8,1.54,0.77,30.0,2597
I18117-1753_9,0.51,0.25,30.0,571
I18117-1753_10,0.38,0.19,20.0,538
I18117-1753_11,0.75,0.38,100.0,2114
I18117-1753_12,1.21,0.60,30.0,2148
I18117-1753_13,1.10,0.55,30.0,1728
I18117-1753_14,0.44,0.22,100.0,1518
I18117-1753_15,0.19,0.09,30.0,538
I18117-1753_16,0.25,0.12,30.0,916
I18117-1753_17,0.60,0.30,30.0,4825
I18117-1753_18,0.16,0.08,30.0,538
I18117-1753_19,1.29,0.65,30.0,4695
I18117-1753_20,0.61,0.31,30.0,1075
I18117-1753_21,0.13,0.06,100.0,678
I18117-1753_22,0.35,0.17,30.0,840
I18134-1942_1,0.32,0.16,100.0,182
I18134-1942_2,0.20,0.10,30.0,182
I18134-1942_3,0.28,0.14,30.0,182
I18134-1942_4,0.23,0.12,30.0,244
I18134-1942_5,0.12,0.06,30.0,182
I18134-1942_6,0.09,0.05,30.0,182
I18134-1942_7,0.05,0.02,30.0,182
I18134-1942_8,0.10,0.05,20.0,182
I18134-1942_9,0.21,0.10,30.0,1427
I18134-1942_10,0.35,0.18,30.0,1109
I18134-1942_11,0.06,0.03,20.0,182
I18134-1942_12,0.06,0.03,20.0,182
I18134-1942_13,0.11,0.06,30.0,394
I18134-1942_14,0.06,0.03,20.0,182
I18134-1942_15,0.08,0.04,20.0,182
I18134-1942_16,0.24,0.12,30.0,1641
I18134-1942_17,0.06,0.03,20.0,267
I18134-1942_18,0.01,0.01,30.0,182
I18134-1942_19,0.06,0.03,30.0,553
I18134-1942_20,0.01,0.01,30.0,182
I18134-1942_21,0.03,0.01,30.0,182
I18134-1942_22,0.04,0.02,30.0,621
I18134-1942_23,0.03,0.01,30.0,329
I18134-1942_24,0.03,0.02,30.0,631
I18134-1942_25,0.06,0.03,30.0,1014
I18134-1942_26,0.04,0.02,20.0,996
I18134-1942_27,0.01,0.01,30.0,857
I18139-1842_1,0.74,0.37,100.0,479
I18139-1842_2,0.86,0.43,30.0,524
I18139-1842_3,1.22,0.61,30.0,677
I18139-1842_4,1.25,0.62,30.0,684
I18139-1842_5,1.22,0.61,30.0,1321
I18139-1842_6,1.06,0.53,30.0,1199
I18139-1842_7,0.47,0.24,30.0,1186
I18139-1842_8,0.86,0.43,30.0,1195
I18139-1842_9,0.36,0.18,30.0,1915
I18139-1842_10,0.22,0.11,30.0,524
I18139-1842_11,0.47,0.23,30.0,1043
I18139-1842_12,0.23,0.12,30.0,1054
I18139-1842_13,0.21,0.10,30.0,1524
I18139-1842_14,0.28,0.14,20.0,436
I18139-1842_15,0.18,0.09,30.0,1541
I18139-1842_16,0.22,0.11,30.0,570
I18139-1842_17,0.26,0.13,20.0,645
I18139-1842_18,0.05,0.02,30.0,436
I18139-1842_19,0.11,0.06,30.0,1019
I18139-1842_20,0.26,0.13,30.0,928
I18139-1842_21,0.26,0.13,20.0,1827
I18139-1842_22,0.28,0.14,30.0,2248
I18139-1842_23,0.20,0.10,30.0,1121
I18139-1842_24,0.16,0.08,30.0,905
I18139-1842_25,0.17,0.09,30.0,707
I18139-1842_26,0.17,0.09,30.0,1099
I18139-1842_27,0.18,0.09,30.0,797
I18159-1648_1,7.41,3.71,100.0,637
I18159-1648_2,3.25,1.63,100.0,479
I18159-1648_3,13.45,6.72,30.0,1191
I18159-1648_4,3.76,1.88,30.0,1668
I18159-1648_5,0.32,0.16,100.0,612
I18159-1648_6,2.15,1.08,30.0,1079
I18159-1648_7,0.34,0.17,100.0,909
I18159-1648_8,1.99,1.00,30.0,1235
I18159-1648_9,0.66,0.33,30.0,2071
I18159-1648_10,0.42,0.21,100.0,981
I18159-1648_11,0.18,0.09,30.0,422
I18159-1648_12,1.62,0.81,30.0,2047
I18159-1648_13,0.24,0.12,20.0,422
I18159-1648_14,0.66,0.33,30.0,1060
I18159-1648_15,0.26,0.13,30.0,422
I18159-1648_16,0.50,0.25,30.0,2099
I18159-1648_17,0.29,0.14,20.0,422
I18159-1648_18,0.65,0.33,30.0,3230
I18159-1648_19,0.23,0.12,30.0,478
I18159-1648_20,0.13,0.06,100.0,861
I18159-1648_21,0.46,0.23,30.0,1073
I18159-1648_22,0.25,0.13,30.0,422
I18159-1648_23,0.34,0.17,30.0,860
I18159-1648_24,0.81,0.40,30.0,2503
I18159-1648_25,0.52,0.26,30.0,1040
I18159-1648_26,0.47,0.24,30.0,1738
I18159-1648_27,0.24,0.12,30.0,474
I18182-1433_1,2.32,1.16,100.0,798
I18182-1433_2,5.26,2.63,20.0,736
I18182-1433_3,2.85,1.43,100.0,769
I18182-1433_4,1.98,0.99,30.0,543
I18182-1433_5,5.42,2.71,30.0,649
I18182-1433_6,1.37,0.69,100.0,543
I18182-1433_7,0.27,0.13,30.0,543
I18182-1433_8,0.39,0.19,100.0,1518
I18182-1433_9,1.57,0.78,30.0,1306
I18182-1433_10,0.28,0.14,100.0,1689
I18182-1433_11,0.68,0.34,30.0,1332
I18182-1433_12,0.34,0.17,20.0,1076
I18182-1433_13,0.51,0.25,30.0,2881
I18182-1433_14,0.26,0.13,100.0,1085
I18182-1433_15,0.16,0.08,30.0,1336
I18182-1433_16,0.39,0.20,30.0,1893
I18182-1433_17,0.16,0.08,30.0,570
I18182-1433_18,0.24,0.12,30.0,1973
I18223-1243_1,0.41,0.21,100.0,511
I18223-1243_2,3.16,1.58,30.0,761
I18223-1243_3,1.78,0.89,30.0,963
I18223-1243_4,1.56,0.78,30.0,2944
I18223-1243_5,0.23,0.12,30.0,511
I18223-1243_6,1.19,0.59,20.0,1451
I18223-1243_7,0.17,0.09,30.0,511
I18223-1243_8,0.42,0.21,20.0,511
I18223-1243_9,0.46,0.23,30.0,737
I18223-1243_10,0.25,0.12,20.0,511
I18223-1243_11,0.33,0.16,20.0,511
I18223-1243_12,0.16,0.08,20.0,511
I18223-1243_13,0.40,0.20,30.0,2652
I18223-1243_14,0.29,0.14,30.0,2170
I18223-1243_15,0.14,0.07,30.0,511
I18223-1243_16,0.13,0.06,30.0,863
I18223-1243_17,0.27,0.13,20.0,1381
I18223-1243_18,0.15,0.07,30.0,1492
I18228-1312_1,0.32,0.16,100.0,1735
I18228-1312_2,0.37,0.18,20.0,475
I18228-1312_3,0.57,0.29,30.0,1663
I18228-1312_4,0.11,0.05,100.0,1721
I18228-1312_5,0.20,0.10,20.0,888
I18228-1312_6,0.74,0.37,30.0,3527
I18228-1312_7,0.12,0.06,20.0,475
I18228-1312_8,0.08,0.04,20.0,475
I18228-1312_9,0.55,0.28,30.0,4907
I18228-1312_10,0.51,0.25,30.0,2554
I18228-1312_11,1.06,0.53,20.0,3893
I18228-1312_12,0.32,0.16,30.0,2220
I18228-1312_13,0.42,0.21,30.0,2711
I18228-1312_14,0.49,0.24,20.0,1235
I18228-1312_15,0.44,0.22,30.0,7651
I18228-1312_16,0.26,0.13,30.0,4813
I18236-1205_1,1.98,0.99,100.0,553
I18236-1205_2,1.61,0.80,30.0,472
I18236-1205_3,1.02,0.51,30.0,428
I18236-1205_4,1.12,0.56,30.0,738
I18236-1205_5,0.63,0.32,30.0,428
I18236-1205_6,2.41,1.21,30.0,1403
I18236-1205_7,0.51,0.26,20.0,428
I18236-1205_8,1.07,0.53,30.0,1462
I18236-1205_9,0.76,0.38,30.0,1894
I18236-1205_10,0.33,0.16,30.0,994
I18236-1205_11,0.19,0.09,30.0,496
I18236-1205_12,0.30,0.15,30.0,879
I18236-1205_13,0.17,0.09,30.0,658
I18236-1205_14,0.31,0.15,30.0,1781
I18236-1205_15,0.12,0.06,30.0,428
I18236-1205_16,0.30,0.15,30.0,1011
I18236-1205_17,1.44,0.72,20.0,4830
I18236-1205_18,0.06,0.03,30.0,428
I18236-1205_19,0.06,0.03,30.0,428
I18236-1205_20,0.37,0.18,30.0,2272
I18236-1205_21,0.12,0.06,20.0,428
I18236-1205_22,0.05,0.03,30.0,428
I18236-1205_23,0.38,0.19,30.0,3130
I18236-1205_24,0.35,0.17,20.0,1713
I18236-1205_25,0.23,0.12,20.0,1542
I18236-1205_26,0.44,0.22,20.0,2098
I18236-1205_27,0.19,0.10,20.0,1495
I18236-1205_28,0.04,0.02,30.0,428
I18236-1205_29,0.17,0.09,20.0,644
I18236-1205_30,0.08,0.04,30.0,2202
I18264-1152_1,2.56,1.28,100.0,547
I18264-1152_2,3.65,1.83,30.0,495
I18264-1152_3,2.48,1.24,100.0,800
I18264-1152_4,2.82,1.41,30.0,495
I18264-1152_5,3.07,1.53,30.0,1296
I18264-1152_6,2.04,1.02,30.0,909
I18264-1152_7,1.71,0.85,30.0,837
I18264-1152_8,0.27,0.13,100.0,495
I18264-1152_9,0.78,0.39,100.0,1011
I18264-1152_10,0.45,0.23,30.0,495
I18264-1152_11,0.66,0.33,30.0,1527
I18264-1152_12,0.45,0.23,30.0,635
I18264-1152_13,0.81,0.41,30.0,689
I18264-1152_14,0.48,0.24,100.0,1936
I18264-1152_15,0.61,0.31,30.0,1484
I18264-1152_16,0.71,0.35,30.0,1003
I18264-1152_17,0.65,0.33,30.0,772
I18264-1152_18,0.17,0.08,30.0,495
I18264-1152_19,0.20,0.10,30.0,495
I18264-1152_20,0.20,0.10,30.0,495
I18264-1152_21,0.68,0.34,30.0,1332
I18264-1152_22,0.29,0.14,30.0,809
I18264-1152_23,0.24,0.12,30.0,887
I18264-1152_24,0.35,0.18,30.0,6757
I18290-0924_1,5.38,2.69,100.0,869
I18290-0924_2,3.36,1.68,30.0,737
I18290-0924_3,4.98,2.49,30.0,683
I18290-0924_4,2.74,1.37,30.0,683
I18290-0924_5,1.06,0.53,100.0,683
I18290-0924_6,1.04,0.52,20.0,1063
I18290-0924_7,0.50,0.25,20.0,876
I18290-0924_8,0.63,0.32,30.0,2167
I18290-0924_9,0.42,0.21,20.0,960
I18290-0924_10,0.24,0.12,30.0,791
I18290-0924_11,0.26,0.13,20.0,683
I18290-0924_12,0.74,0.37,30.0,3089
I18290-0924_13,0.36,0.18,20.0,2098
I18290-0924_14,0.14,0.07,30.0,683
I18290-0924_15,0.11,0.06,20.0,683
I18290-0924_16,0.50,0.25,30.0,4072
I18290-0924_17,0.18,0.09,20.0,683
I18308-0503_1,1.79,0.89,100.0,551
I18308-0503_2,0.69,0.35,20.0,551
I18308-0503_3,0.65,0.32,30.0,886
I18308-0503_4,0.63,0.32,30.0,551
I18308-0503_5,0.48,0.24,20.0,551
