ID,Mcore,err_Mcore,Tcore,Size
4,3.23,1.62,35.0,2078
5,0.20,0.10,35.0,1621
6,0.56,0.28,35.0,2081
7,0.48,0.24,35.0,1585
8,1.03,0.52,35.0,2493
9,0.91,0.46,35.0,3052
10,2.67,1.33,35.0,1832
1,0.63,0.32,35.0,805
2,0.10,0.05,35.0,807
1,0.81,0.40,20.0,1695
2,0.43,0.21,20.0,1627
3,0.73,0.37,20.0,2258
4,0.37,0.18,20.0,1935
5,0.76,0.38,20.0,1992
1,0.42,0.21,35.0,1023
2,0.54,0.27,35.0,1248
3,12.33,6.17,35.0,1251
4,0.67,0.34,35.0,915
5,0.51,0.25,35.0,1124
6,0.45,0.23,35.0,996
7,2.50,1.25,35.0,1322
8,1.19,0.59,35.0,1144
1,0.18,0.09,20.0,1288
2,0.59,0.29,20.0,2042
1,0.25,0.12,20.0,1519
2,0.29,0.14,20.0,1725
3,0.52,0.26,20.0,1866
4,0.44,0.22,20.0,1905
1,1.48,0.74,46.0,1667
1,1.27,0.63,35.0,1473
2,0.28,0.14,35.0,1140
3,0.38,0.19,35.0,1355
4,0.20,0.10,35.0,1278
5,2.38,1.19,35.0,1494
6,0.41,0.21,35.0,1364
7,0.74,0.37,35.0,1314
8,1.04,0.52,35.0,1681
9,0.60,0.30,35.0,1320
10,0.69,0.34,35.0,1207
11,1.59,0.79,35.0,1646
1,0.34,0.17,39.0,1348
2,17.68,8.84,39.0,1832
3,0.37,0.19,39.0,1311
4,1.58,0.79,39.0,1362
1,1.05,0.52,35.0,1456
2,0.84,0.42,35.0,1965
3,2.75,1.38,35.0,2298
4,3.92,1.96,35.0,1420
1,0.76,0.38,35.0,1141
2,0.84,0.42,35.0,1490
3,0.62,0.31,35.0,1463
4,0.27,0.13,35.0,1238
1,0.34,0.17,48.0,1708
1,2.54,1.27,20.0,1303
1,1.98,0.99,56.0,1786
2,0.74,0.37,56.0,1542
3,1.19,0.60,56.0,1740
4,0.30,0.15,56.0,1561
5,4.08,2.04,56.0,1723
6,0.30,0.15,56.0,1464
7,0.39,0.20,56.0,1757
8,0.30,0.15,56.0,1588
9,0.16,0.08,56.0,1166
10,0.37,0.18,56.0,1592
11,0.34,0.17,56.0,1465
12,1.08,0.54,56.0,1803
13,0.69,0.34,56.0,1491
14,1.17,0.59,56.0,2407
15,0.81,0.40,56.0,2503
16,0.45,0.22,56.0,1788
17,2.06,1.03,56.0,1550
18,0.29,0.15,56.0,1561
19,0.85,0.42,56.0,2254
20,1.01,0.50,56.0,1775
21,0.43,0.22,56.0,1627
22,0.28,0.14,56.0,1383
23,0.68,0.34,56.0,2145
24,0.83,0.41,56.0,2131
25,0.88,0.44,56.0,1932
26,0.27,0.13,56.0,1267
27,1.44,0.72,56.0,1813
28,2.00,1.00,56.0,2054
29,1.26,0.63,56.0,1888
30,5.62,2.81,56.0,2738
31,0.34,0.17,56.0,1496
32,0.42,0.21,56.0,1516
1,0.22,0.11,37.0,2127
2,0.29,0.14,37.0,2093
3,0.16,0.08,37.0,1941
4,0.57,0.29,37.0,1955
5,1.52,0.76,37.0,1918
6,0.23,0.12,37.0,1804
1,0.43,0.21,35.0,1486
2,0.37,0.18,35.0,1314
3,2.83,1.42,35.0,1362
1,0.34,0.17,35.0,995
1,2.08,1.04,39.0,1551
1,0.33,0.17,20.0,2270
2,0.22,0.11,20.0,2597
1,0.02,0.01,20.0,547
2,0.04,0.02,20.0,565
3,0.04,0.02,20.0,618
1,1.79,0.90,36.0,1294
1,0.36,0.18,20.0,2196
2,0.50,0.25,20.0,2586
1,0.22,0.11,20.0,2426
2,0.75,0.38,20.0,2308
3,0.88,0.44,20.0,2018
4,0.24,0.12,20.0,1698
1,1.42,0.71,20.0,1165
1,0.49,0.25,20.0,1262
2,0.88,0.44,20.0,1374
3,2.75,1.38,20.0,1422
4,0.40,0.20,20.0,1329
5,0.92,0.46,20.0,1392
6,0.97,0.48,20.0,1374
1,0.27,0.14,51.0,1033
2,3.48,1.74,51.0,1098
3,0.31,0.15,51.0,1051
4,0.19,0.10,51.0,1128
5,0.19,0.10,51.0,1057
6,2.23,1.11,51.0,937
7,0.21,0.11,51.0,1177
8,5.58,2.79,51.0,1059
9,0.19,0.10,51.0,1231
10,0.25,0.12,51.0,1239
11,0.24,0.12,51.0,1159
12,0.17,0.09,51.0,1167
13,0.91,0.46,51.0,1642
14,7.20,3.60,51.0,1974
15,0.30,0.15,51.0,1249
16,1.02,0.51,51.0,1535
17,0.85,0.42,51.0,1317
18,0.87,0.43,51.0,1400
19,0.20,0.10,51.0,1177
20,0.79,0.40,51.0,1771
21,0.98,0.49,51.0,1544
22,0.24,0.12,51.0,1202
1,2.80,1.40,20.0,1245
2,0.50,0.25,20.0,1127
3,0.65,0.32,20.0,1374
1,2.51,1.26,20.0,958
2,1.08,0.54,20.0,1336
1,0.81,0.41,35.0,2330
2,0.38,0.19,35.0,2058
3,1.00,0.50,35.0,2541
4,0.93,0.47,35.0,2287
5,2.12,1.06,35.0,2858
6,0.26,0.13,35.0,2408
7,1.53,0.77,35.0,2268
8,0.16,0.08,35.0,2414
9,0.22,0.11,35.0,2458
10,0.22,0.11,35.0,2274
11,0.16,0.08,35.0,2267
12,1.13,0.57,35.0,2857
13,0.48,0.24,35.0,2491
1,0.42,0.21,20.0,1413
1,0.56,0.28,20.0,1966
2,1.41,0.71,20.0,1771
1,0.98,0.49,35.0,1254
1,0.42,0.21,46.0,1857
2,0.67,0.33,46.0,1545
3,0.57,0.29,46.0,1358
4,0.48,0.24,46.0,1620
1,2.04,1.02,59.0,1553
2,1.02,0.51,59.0,1743
3,0.31,0.15,59.0,1475
4,0.45,0.23,59.0,1726
5,0.54,0.27,59.0,1993
6,0.43,0.21,59.0,1630
7,1.53,0.76,59.0,1733
8,0.34,0.17,59.0,1720
9,0.39,0.19,59.0,1677
10,0.75,0.38,59.0,1881
11,0.24,0.12,59.0,1259
12,2.20,1.10,59.0,2117
13,0.28,0.14,59.0,1504
14,1.12,0.56,59.0,2458
15,1.70,0.85,59.0,1564
16,0.41,0.21,59.0,1587
17,0.59,0.30,59.0,1869
18,0.98,0.49,59.0,1919
19,0.18,0.09,59.0,1197
20,0.41,0.20,59.0,1722
21,0.34,0.17,59.0,1455
22,1.00,0.50,59.0,1539
23,0.55,0.27,59.0,1900
24,0.35,0.17,59.0,1812
25,0.21,0.11,59.0,1383
26,0.62,0.31,59.0,1711
27,0.73,0.37,59.0,1722
28,0.37,0.18,59.0,1821
29,9.88,4.94,59.0,1798
30,0.53,0.27,59.0,1639
31,0.22,0.11,59.0,1254
32,0.29,0.15,59.0,1576
1,0.53,0.27,37.0,1366
1,0.56,0.28,35.0,1458
1,0.15,0.08,35.0,1149
2,0.15,0.08,35.0,1290
3,0.26,0.13,35.0,1402
4,0.18,0.09,35.0,1641
5,0.20,0.10,35.0,1419
6,0.10,0.05,35.0,1336
7,1.40,0.70,35.0,1879
8,0.27,0.14,35.0,1446
9,0.10,0.05,35.0,1289
10,0.12,0.06,35.0,1264
11,0.17,0.08,35.0,1247
12,0.21,0.11,35.0,1586
13,0.19,0.09,35.0,1323
14,0.22,0.11,35.0,1445
15,2.83,1.41,35.0,1831
16,1.27,0.63,35.0,1503
17,0.10,0.05,35.0,1237
18,0.12,0.06,35.0,1278
19,0.12,0.06,35.0,1337
1,0.03,0.01,20.0,946
2,0.16,0.08,20.0,1153
3,0.19,0.10,20.0,1184
4,1.15,0.58,20.0,1182
5,0.43,0.21,20.0,1118
1,2.25,1.12,20.0,1632
2,0.53,0.26,20.0,1580
1,0.35,0.18,20.0,1491
2,3.15,1.58,20.0,2175
3,0.76,0.38,20.0,2430
4,0.21,0.11,20.0,1921
1,0.21,0.11,20.0,1132
2,0.28,0.14,20.0,1054
1,0.18,0.09,20.0,1187
2,0.40,0.20,20.0,1328
3,0.42,0.21,20.0,1573
4,0.13,0.07,20.0,1201
5,0.20,0.10,20.0,1429
6,0.34,0.17,20.0,1208
7,0.67,0.33,20.0,1538
8,0.79,0.40,20.0,1306
9,0.43,0.21,20.0,1615
10,0.29,0.14,20.0,1581
11,1.84,0.92,20.0,1292
12,0.79,0.39,20.0,1623
13,0.29,0.15,20.0,1087
14,0.86,0.43,20.0,1452
15,0.12,0.06,20.0,1001
16,0.41,0.21,20.0,1279
17,1.82,0.91,20.0,1525
18,0.22,0.11,20.0,1325
19,0.13,0.06,20.0,1274
20,0.14,0.07,20.0,1315
21,1.12,0.56,20.0,1586
22,1.15,0.57,20.0,1697
1,0.17,0.08,36.0,1202
2,0.24,0.12,36.0,1330
3,0.13,0.07,36.0,1390
4,1.54,0.77,36.0,1343
5,0.12,0.06,36.0,1364
6,0.15,0.07,36.0,1445
7,0.52,0.26,36.0,1704
8,0.10,0.05,36.0,1223
9,0.07,0.03,36.0,1168
10,0.21,0.10,36.0,1125
11,0.31,0.15,36.0,1504
12,0.20,0.10,36.0,1490
13,0.16,0.08,36.0,1279
14,0.21,0.11,36.0,1537
15,0.51,0.25,36.0,1349
16,0.13,0.06,36.0,1300
17,0.49,0.25,36.0,1525
18,0.21,0.10,36.0,1324
19,0.14,0.07,36.0,1580
20,0.29,0.14,36.0,1396
21,0.35,0.18,36.0,1350
22,0.22,0.11,36.0,1453
23,0.13,0.07,36.0,1599
24,0.20,0.10,36.0,1880
25,1.26,0.63,36.0,1831
26,0.23,0.11,36.0,1318
27,0.47,0.24,36.0,1613
28,0.35,0.17,36.0,1875
29,0.06,0.03,36.0,1125
30,0.15,0.07,36.0,1209
31,0.20,0.10,36.0,1469
32,0.14,0.07,36.0,1378
33,0.18,0.09,36.0,1581
34,0.14,0.07,36.0,1438
35,0.08,0.04,36.0,1064
36,0.36,0.18,36.0,1559
37,0.43,0.22,36.0,1778
38,0.20,0.10,36.0,1331
39,0.42,0.21,36.0,1642
1,0.10,0.05,43.0,1084
2,2.35,1.18,43.0,1132
3,0.16,0.08,43.0,1242
4,0.17,0.09,43.0,1231
5,0.35,0.17,43.0,1680
6,0.23,0.11,43.0,1485
7,0.11,0.05,43.0,1085
8,0.80,0.40,43.0,1677
9,3.05,1.53,43.0,1319
1,0.14,0.07,35.0,1366
2,0.41,0.20,35.0,1209
3,0.77,0.39,35.0,1205
4,1.39,0.69,35.0,1198
5,0.06,0.03,35.0,1085
6,0.07,0.04,35.0,1093
7,0.06,0.03,35.0,1160
8,0.05,0.03,35.0,1158
9,0.04,0.02,35.0,1005
10,0.08,0.04,35.0,1251
11,0.11,0.06,35.0,1148
12,0.07,0.04,35.0,973
13,0.26,0.13,35.0,1198
14,0.31,0.16,35.0,1349
15,0.13,0.07,35.0,1542
16,0.07,0.04,35.0,1302
17,0.16,0.08,35.0,1197
18,0.31,0.16,35.0,1324
19,1.18,0.59,35.0,1558
20,0.14,0.07,35.0,1659
1,0.20,0.10,20.0,1485
2,0.26,0.13,20.0,2210
3,0.91,0.45,20.0,2132
1,0.93,0.46,20.0,1845
1,0.34,0.17,35.0,1448
2,0.58,0.29,35.0,1749
3,0.22,0.11,35.0,1441
4,0.51,0.26,35.0,1653
5,0.29,0.14,35.0,2197
6,0.78,0.39,35.0,1796
7,0.41,0.21,35.0,1974
1,0.21,0.10,20.0,1523
2,0.85,0.43,20.0,1921
3,0.34,0.17,20.0,1706
4,0.70,0.35,20.0,1897
5,0.84,0.42,20.0,1793
6,0.20,0.10,20.0,1818
1,0.14,0.07,35.0,1092
2,0.28,0.14,35.0,1071
3,0.42,0.21,35.0,1261
4,0.10,0.05,35.0,1098
5,0.27,0.13,35.0,1069
6,0.11,0.06,35.0,1163
7,0.05,0.03,35.0,947
8,0.17,0.09,35.0,1029
1,1.79,0.89,35.0,1184
2,0.16,0.08,35.0,1180
3,0.06,0.03,35.0,1342
4,0.06,0.03,35.0,1336
5,0.22,0.11,35.0,1502
6,0.16,0.08,35.0,1459
7,1.59,0.80,35.0,1526
8,1.68,0.84,35.0,1427
9,0.10,0.05,35.0,1449
10,0.08,0.04,35.0,1341
11,0.21,0.10,35.0,1416
12,0.22,0.11,35.0,1574
13,0.67,0.33,35.0,1192
14,0.06,0.03,35.0,1046
1,0.31,0.15,20.0,1290
2,0.26,0.13,20.0,1229
1,0.24,0.12,35.0,1947
2,0.25,0.12,35.0,2278
3,1.40,0.70,35.0,2164
4,0.32,0.16,35.0,2016
5,0.26,0.13,35.0,2022
6,0.76,0.38,35.0,2504
7,0.12,0.06,35.0,1834
8,0.20,0.10,35.0,2027
9,0.30,0.15,35.0,1953
10,0.16,0.08,35.0,1992
11,0.84,0.42,35.0,2303
12,0.59,0.29,35.0,2585
13,0.12,0.06,35.0,1585
14,0.28,0.14,35.0,1903
15,3.16,1.58,35.0,2909
16,1.72,0.86,35.0,2419
1,0.41,0.20,41.0,1735
2,1.45,0.72,41.0,1967
3,0.32,0.16,41.0,2689
4,0.12,0.06,41.0,2227
5,0.16,0.08,41.0,2291
6,0.32,0.16,41.0,2058
7,0.17,0.09,41.0,2108
8,1.07,0.53,41.0,2363
9,0.16,0.08,41.0,2141
1,0.39,0.20,41.0,2735
2,0.66,0.33,41.0,2944
3,0.23,0.11,41.0,1993
4,0.13,0.07,41.0,1879
5,0.13,0.07,41.0,1921
6,0.17,0.09,41.0,2277
7,0.14,0.07,41.0,1611
8,0.15,0.07,41.0,2095
9,0.19,0.10,41.0,2039
10,0.18,0.09,41.0,1819
11,0.41,0.21,41.0,2053
12,0.24,0.12,41.0,2130
13,1.30,0.65,41.0,1806
14,0.94,0.47,41.0,2478
15,0.38,0.19,41.0,1865
16,0.14,0.07,41.0,1879
17,0.21,0.11,41.0,1770
18,0.20,0.10,41.0,1984
19,0.19,0.09,41.0,1879
20,0.37,0.18,41.0,2556
21,0.42,0.21,41.0,2284
22,1.76,0.88,41.0,2697
23,0.62,0.31,41.0,2741
24,0.17,0.09,41.0,1879
25,0.28,0.14,41.0,2059
26,0.81,0.41,41.0,2031
27,7.18,3.59,41.0,2373
28,6.94,3.47,41.0,2293
29,1.38,0.69,41.0,2240
30,3.84,1.92,41.0,2531
1,0.57,0.29,20.0,1416
2,0.11,0.06,20.0,1392
1,0.12,0.06,20.0,1355
2,0.29,0.14,20.0,1611
1,78.88,39.44,64.0,2433
2,0.60,0.30,64.0,1941
3,1.09,0.55,64.0,2494
1,0.76,0.38,54.0,2504
2,0.21,0.11,54.0,2693
3,0.19,0.09,54.0,2731
4,0.14,0.07,54.0,2328
5,0.25,0.12,54.0,2884
6,0.23,0.11,54.0,2872
7,0.23,0.12,54.0,2837
8,0.15,0.08,54.0,2693
9,0.24,0.12,54.0,3158
10,0.30,0.15,54.0,2693
11,0.43,0.22,54.0,3519
12,0.25,0.12,54.0,3269
13,0.31,0.15,54.0,3180
14,0.40,0.20,54.0,3180
15,0.15,0.07,54.0,2721
16,0.39,0.20,54.0,3310
17,0.19,0.10,54.0,2693
18,1.31,0.65,54.0,2535
19,2.82,1.41,54.0,4078
1,0.47,0.23,20.0,2160
1,0.33,0.17,35.0,2083
2,1.25,0.62,35.0,2207
3,0.13,0.06,35.0,2037
4,1.22,0.61,35.0,2837
5,0.40,0.20,35.0,2037
1,0.58,0.29,35.0,1573
2,1.50,0.75,35.0,1332
3,0.49,0.24,35.0,1288
4,0.28,0.14,35.0,1345
5,0.23,0.11,35.0,1151
6,0.41,0.20,35.0,1535
7,0.54,0.27,35.0,1959
1,0.16,0.08,35.0,1025
2,0.11,0.06,35.0,882
3,0.90,0.45,35.0,1103
4,0.05,0.03,35.0,834
5,0.21,0.11,35.0,1007
6,0.79,0.40,35.0,933
7,0.39,0.19,35.0,897
8,0.18,0.09,35.0,878
9,0.32,0.16,35.0,894
10,0.47,0.24,35.0,1311
11,0.69,0.35,35.0,870
12,0.06,0.03,35.0,882
13,0.11,0.05,35.0,882
14,0.28,0.14,35.0,1133
15,0.07,0.04,35.0,882
16,1.28,0.64,35.0,1298
17,2.24,1.12,35.0,919
18,1.62,0.81,35.0,993
1,0.18,0.09,45.0,2257
2,0.14,0.07,45.0,2389
3,0.10,0.05,45.0,2325
4,0.14,0.07,45.0,2121
5,1.43,0.71,45.0,2127
6,0.51,0.26,45.0,2096
7,0.92,0.46,45.0,2157
8,1.20,0.60,45.0,3072
9,0.81,0.40,45.0,3432
10,4.03,2.02,45.0,2351
11,0.60,0.30,45.0,2075
12,0.53,0.26,45.0,3269
13,0.15,0.08,45.0,2095
14,0.10,0.05,45.0,2389
15,0.19,0.10,45.0,3002
16,0.11,0.06,45.0,2349
1,0.06,0.03,46.0,1769
2,8.20,4.10,46.0,1872
3,0.40,0.20,46.0,2041
4,0.09,0.05,46.0,1881
5,1.81,0.91,46.0,2590
6,2.11,1.06,46.0,2910
7,0.14,0.07,46.0,2014
8,1.28,0.64,46.0,1988
9,0.26,0.13,46.0,1832
10,0.15,0.08,46.0,2014
11,0.06,0.03,46.0,1863
12,0.22,0.11,46.0,2625
13,0.21,0.10,46.0,2431
14,0.47,0.23,46.0,2406
15,1.30,0.65,46.0,1758
16,0.23,0.12,46.0,1863
17,0.08,0.04,46.0,1863
18,0.25,0.12,46.0,2472
19,0.20,0.10,46.0,2180
20,0.17,0.09,46.0,2025
1,0.32,0.16,35.0,2847
2,0.80,0.40,35.0,3414
3,0.18,0.09,35.0,3024
4,0.62,0.31,35.0,2909
5,0.54,0.27,35.0,2834
6,0.36,0.18,35.0,2827
7,0.17,0.08,35.0,2864
8,0.32,0.16,35.0,2378
9,3.39,1.69,35.0,2597
10,0.33,0.17,35.0,2568
11,0.49,0.25,35.0,2362
12,0.43,0.21,35.0,2834
13,2.08,1.04,35.0,2959
14,2.94,1.47,35.0,3971
15,1.62,0.81,35.0,2815
16,1.77,0.89,35.0,3241
1,1.30,0.65,20.0,2156
2,2.61,1.30,20.0,2167
3,0.73,0.36,20.0,2053
4,1.13,0.57,20.0,2425
5,0.50,0.25,20.0,2339
1,0.78,0.39,35.0,1578
2,0.14,0.07,35.0,1698
3,0.18,0.09,35.0,1738
4,2.40,1.20,35.0,1527
5,0.16,0.08,35.0,1698
6,0.16,0.08,35.0,1698
7,0.26,0.13,35.0,2002
8,0.12,0.06,35.0,1698
9,0.76,0.38,35.0,1760
10,0.15,0.08,35.0,1823
11,0.08,0.04,35.0,1698
12,1.26,0.63,35.0,1658
13,0.73,0.37,35.0,1855
14,0.09,0.05,35.0,1461
15,0.23,0.11,35.0,1705
16,0.22,0.11,35.0,1898
17,0.26,0.13,35.0,1946
18,3.39,1.70,35.0,2086
19,5.82,2.91,35.0,2265
20,0.15,0.08,35.0,1835
21,0.17,0.08,35.0,1964
22,0.46,0.23,35.0,2011
23,0.40,0.20,35.0,1662
24,0.34,0.17,35.0,1942
25,0.29,0.15,35.0,2023
26,0.24,0.12,35.0,1805
27,0.21,0.10,35.0,1823
1,0.58,0.29,20.0,1097
2,2.62,1.31,20.0,1197
3,0.33,0.17,20.0,1205
4,0.07,0.04,20.0,1205
1,0.11,0.06,40.0,1519
2,0.07,0.04,40.0,1330
3,0.10,0.05,40.0,1713
4,0.17,0.08,40.0,1678
5,0.05,0.03,40.0,1440
6,0.09,0.04,40.0,1602
7,0.34,0.17,40.0,1421
8,0.16,0.08,40.0,1656
9,0.05,0.02,40.0,1202
10,0.34,0.17,40.0,1384
11,0.20,0.10,40.0,1378
12,0.15,0.07,40.0,1358
13,0.05,0.03,40.0,1440
14,0.11,0.05,40.0,1709
15,0.06,0.03,40.0,1440
16,0.36,0.18,40.0,1443
17,0.08,0.04,40.0,1636
18,0.06,0.03,40.0,1344
19,0.10,0.05,40.0,1649
20,0.05,0.03,40.0,1607
21,0.12,0.06,40.0,1975
22,0.25,0.12,40.0,1594
23,0.06,0.03,40.0,1350
24,0.07,0.04,40.0,1440
25,0.09,0.05,40.0,1553
26,0.14,0.07,40.0,1924
27,0.17,0.09,40.0,1735
28,0.18,0.09,40.0,2157
29,0.19,0.09,40.0,2274
30,0.08,0.04,40.0,1547
31,0.12,0.06,40.0,1465
32,0.14,0.07,40.0,1835
33,0.11,0.06,40.0,1744
34,0.10,0.05,40.0,1537
35,0.12,0.06,40.0,1510
36,0.15,0.08,40.0,1485
37,0.28,0.14,40.0,2102
38,0.08,0.04,40.0,1561
39,0.12,0.06,40.0,1557
1,0.06,0.03,52.0,1063
2,0.10,0.05,52.0,1203
3,0.14,0.07,52.0,1162
4,0.63,0.31,52.0,1195
5,0.08,0.04,52.0,1060
6,0.13,0.07,52.0,1132
7,0.15,0.07,52.0,1328
8,0.14,0.07,52.0,1109
9,0.22,0.11,52.0,1010
10,0.15,0.07,52.0,1071
11,0.90,0.45,52.0,1121
12,4.97,2.48,52.0,1335
13,6.25,3.13,52.0,1141
14,2.15,1.07,52.0,1233
15,0.14,0.07,52.0,1078
16,0.17,0.09,52.0,1159
17,0.13,0.07,52.0,1178
18,0.13,0.07,52.0,1192
19,0.14,0.07,52.0,1051
20,0.85,0.42,52.0,1261
21,2.30,1.15,52.0,1218
22,2.05,1.03,52.0,1601
23,1.30,0.65,52.0,1409
1,2.91,1.46,20.0,2479
2,0.23,0.11,20.0,2489
3,0.35,0.18,20.0,2203
4,2.35,1.18,20.0,2703
5,0.29,0.14,20.0,2458
6,0.65,0.32,20.0,2058
7,0.34,0.17,20.0,1811
8,1.20,0.60,20.0,2028
9,0.18,0.09,20.0,1904
10,0.34,0.17,20.0,2439
11,2.07,1.03,20.0,2087
12,0.44,0.22,20.0,2150
13,0.35,0.18,20.0,2119
1,3.11,1.55,36.0,1710
2,0.14,0.07,36.0,1717
3,1.14,0.57,36.0,1655
4,0.10,0.05,36.0,1685
5,0.33,0.16,36.0,1955
6,0.19,0.09,36.0,1814
7,9.20,4.60,36.0,1672
8,0.11,0.06,36.0,1595
9,0.11,0.05,36.0,1784
1,0.24,0.12,20.0,1832
2,0.22,0.11,20.0,1868
3,1.09,0.55,20.0,1441
4,0.25,0.12,20.0,1471
5,0.65,0.33,20.0,1933
6,0.09,0.04,20.0,1254
7,0.26,0.13,20.0,1320
8,0.17,0.09,20.0,1670
1,0.12,0.06,20.0,1297
2,1.07,0.53,20.0,1137
3,1.00,0.50,20.0,1227
4,0.90,0.45,20.0,1456
1,0.37,0.19,20.0,1748
2,1.59,0.79,20.0,1452
3,0.10,0.05,20.0,1283
4,0.66,0.33,20.0,1376
5,3.85,1.92,20.0,1448
6,0.19,0.10,20.0,1361
1,5.06,2.53,20.0,2022
2,0.23,0.12,20.0,2294
3,0.90,0.45,20.0,2081
4,0.74,0.37,20.0,1879
5,0.75,0.38,20.0,2026
6,2.33,1.17,20.0,2348
7,0.59,0.29,20.0,2320
8,0.97,0.48,20.0,2509
9,0.27,0.14,20.0,2614
10,0.61,0.31,20.0,2500
1,0.11,0.06,35.0,1625
2,0.17,0.09,35.0,2034
3,0.09,0.05,35.0,1844
1,0.17,0.08,20.0,1926
1,0.20,0.10,20.0,1570
2,0.33,0.17,20.0,1675
1,0.25,0.13,36.0,1510
2,0.09,0.04,36.0,1591
3,0.12,0.06,36.0,1583
4,2.10,1.05,36.0,1828
5,0.19,0.09,36.0,1822
6,0.17,0.09,36.0,1401
7,0.63,0.32,36.0,1706
1,1.92,0.96,20.0,1567
2,2.15,1.07,20.0,2063
3,3.87,1.94,20.0,1677
4,0.42,0.21,20.0,1578
5,3.75,1.88,20.0,1902
1,0.37,0.19,20.0,2154
2,0.77,0.38,20.0,2054
3,0.22,0.11,20.0,1717
4,0.18,0.09,20.0,1790
5,0.32,0.16,20.0,1960
6,1.21,0.60,20.0,2427
7,2.11,1.05,20.0,2135
8,0.37,0.18,20.0,1667
9,2.12,1.06,20.0,1916
10,4.25,2.12,20.0,3612
11,2.33,1.17,20.0,2587
1,0.36,0.18,20.0,2029
2,0.14,0.07,20.0,1628
1,0.59,0.29,37.0,1250
2,0.63,0.31,37.0,1399
3,2.38,1.19,37.0,1426
4,0.39,0.19,37.0,1410
5,0.24,0.12,37.0,1278
6,0.25,0.12,37.0,1379
7,0.49,0.24,37.0,1635
8,0.36,0.18,37.0,1340
9,0.17,0.08,37.0,1271
10,0.28,0.14,37.0,1292
11,1.36,0.68,37.0,1255
12,0.37,0.19,37.0,1327
13,1.89,0.94,37.0,1284
14,1.72,0.86,37.0,1976
15,3.18,1.59,37.0,2092
16,3.21,1.60,37.0,1832
17,0.26,0.13,37.0,1447
1,0.77,0.38,46.0,2250
2,0.43,0.21,46.0,2017
3,0.28,0.14,46.0,2063
4,0.57,0.28,46.0,2196
5,0.55,0.28,46.0,1983
6,1.21,0.61,46.0,1988
7,0.59,0.30,46.0,1880
8,0.65,0.33,46.0,2171
9,0.22,0.11,46.0,2017
10,0.27,0.13,46.0,2017
11,25.93,12.97,46.0,2022
12,0.35,0.18,46.0,2017
13,1.44,0.72,46.0,2433
14,0.48,0.24,46.0,2215
15,0.68,0.34,46.0,2373
16,0.97,0.48,46.0,1973
17,0.58,0.29,46.0,2114
18,0.38,0.19,46.0,2017
19,1.68,0.84,46.0,2022
20,6.89,3.44,46.0,2590
21,14.33,7.16,46.0,2308
22,5.56,2.78,46.0,2660
23,0.73,0.36,46.0,2470
24,0.31,0.16,46.0,2175
25,0.47,0.23,46.0,2140
26,0.40,0.20,46.0,2176
27,0.48,0.24,46.0,2509
28,10.93,5.47,46.0,2585
29,0.84,0.42,46.0,2917
1,0.14,0.07,39.0,1613
2,0.27,0.14,39.0,2083
3,0.15,0.07,39.0,2362
4,0.10,0.05,39.0,2009
5,0.08,0.04,39.0,1599
1,0.67,0.33,35.0,1714
2,0.37,0.18,35.0,1941
3,0.70,0.35,35.0,2042
4,3.03,1.52,35.0,1702
5,0.31,0.15,35.0,1715
6,0.41,0.21,35.0,1836
7,0.19,0.09,35.0,1968
8,0.81,0.41,35.0,1834
9,0.17,0.08,35.0,1823
1,0.60,0.30,20.0,1666
2,0.17,0.08,20.0,1449
3,0.41,0.20,20.0,1539
4,0.17,0.08,20.0,1474
1,0.86,0.43,35.0,2122
2,0.25,0.13,35.0,2163
3,3.60,1.80,35.0,2264
4,0.15,0.08,35.0,2163
5,0.20,0.10,35.0,2210
6,1.92,0.96,35.0,2060
7,0.35,0.18,35.0,2552
8,0.93,0.47,35.0,3002
9,0.52,0.26,35.0,2184
10,0.17,0.09,35.0,2361
11,0.32,0.16,35.0,1981
12,0.86,0.43,35.0,2074
13,1.02,0.51,35.0,2162
14,0.44,0.22,35.0,2476
15,1.53,0.77,35.0,2615
16,0.67,0.33,35.0,2871
1,0.26,0.13,20.0,2511
2,0.33,0.16,20.0,2625
3,0.35,0.18,20.0,2053
4,1.04,0.52,20.0,3722
5,0.20,0.10,20.0,2396
1,0.76,0.38,35.0,2090
2,3.08,1.54,35.0,2134
3,6.87,3.43,35.0,1868
4,0.64,0.32,35.0,1877
5,0.17,0.09,35.0,1776
6,0.18,0.09,35.0,2003
7,0.14,0.07,35.0,1742
8,0.33,0.16,35.0,1658
9,0.23,0.12,35.0,2076
10,3.26,1.63,35.0,1900
11,0.28,0.14,35.0,1801
12,0.24,0.12,35.0,1758
1,0.64,0.32,20.0,1866
1,0.74,0.37,20.0,2871
2,0.28,0.14,20.0,2766
1,0.24,0.12,35.0,1231
1,1.51,0.76,20.0,1523
2,0.25,0.13,20.0,1082
1,0.48,0.24,20.0,1178
2,0.35,0.18,20.0,1289
3,0.12,0.06,20.0,1354
4,0.22,0.11,20.0,1542
5,0.24,0.12,20.0,1211
6,3.06,1.53,20.0,1271
7,1.07,0.54,20.0,1267
8,1.09,0.54,20.0,1420
9,0.46,0.23,20.0,1197
10,0.28,0.14,20.0,1460
11,0.20,0.10,20.0,1271
12,0.31,0.15,20.0,1430
13,0.40,0.20,20.0,1501
14,0.24,0.12,20.0,1774
1,0.09,0.04,55.0,1169
2,0.13,0.06,55.0,1357
